path,ext,size,layer_guess,has_frontmatter,status,last_updated,links_count,class,decision,purpose,claim_id,claim_status,verified_by,last_verified,evidence_refs
01_ARCHITECTURE/PRINCIPLES/CANON.md,md,5310,01_ARCHITECTURE,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/PRINCIPLES/FORBIDDEN.md,md,2932,01_ARCHITECTURE,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/PRINCIPLES/FRONT_ARCHITECTURE_BETA.md,md,5527,01_ARCHITECTURE,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/PRINCIPLES/FRONT_CANON_BETA.md,md,5857,01_ARCHITECTURE,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/PRINCIPLES/FRONT_UX_MAP_BETA.md,md,7371,01_ARCHITECTURE,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/PRINCIPLES/Front-Office_Function_Admission_Rules.md,md,11283,01_ARCHITECTURE,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/PRINCIPLES/LEVEL_E/DEGRADATION_PREVENTION_PROTOCOL.md,md,3436,01_ARCHITECTURE,true,approved,2026-02-19,0,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/PRINCIPLES/LEVEL_E/LEVEL_E_INVARIANTS_EXTENSION.md,md,4169,01_ARCHITECTURE,true,approved,2026-02-19,0,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/PRINCIPLES/LEVEL_E/SUSTAINABILITY_OVERRIDE_ANALYSIS.md,md,4037,01_ARCHITECTURE,true,approved,2026-02-19,0,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/PRINCIPLES/MEMORY_CANON.md,md,7036,01_ARCHITECTURE,true,draft,2026-03-03,0,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/PRINCIPLES/PRINCIPLE_CONTROLLED_LEARNING.md,md,4449,01_ARCHITECTURE,true,approved,2026-02-18,2,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/PRINCIPLES/PRINCIPLE_EXPLAINABLE_EVOLUTION.md,md,4919,01_ARCHITECTURE,true,approved,2026-02-18,2,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/PRINCIPLES/SECURITY_CANON.md,md,5446,01_ARCHITECTURE,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/PRINCIPLES/UI_DESIGN_CANON.md,md,11216,01_ARCHITECTURE,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/PRISMA_CLIENT_CONTRACT.md,md,1403,01_ARCHITECTURE,true,draft,,0,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/SYSTEM_ARCHITECTURE.md,md,5726,01_ARCHITECTURE,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/TOPOLOGY/LAYER_TYPE_MATRIX.md,md,925,01_ARCHITECTURE,true,approved,,0,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/TOPOLOGY/LEVEL_D_SERVICE_TOPOLOGY.md,md,4847,01_ARCHITECTURE,true,approved,2026-02-18,2,EXPERIMENTAL,Оставить,documentation,,,,,
01_ARCHITECTURE/КЛЮЧЕВОЙ АРХИТЕКТУРНЫЙ ПРИНЦИП.md,md,6764,01_ARCHITECTURE,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
02_PRODUCT/CMR_UI_UX.md,md,5221,02_PRODUCT,true,draft,2026-02-15,1,JUNK,Удалить,documentation,,,,,
02_PRODUCT/EXPLAINABILITY_UI_SPEC.md,md,15537,02_PRODUCT,true,draft,,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/GAMMA_EXPLAINABILITY_UI.md,md,670,02_PRODUCT,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/GAMMA_RECOMMENDATION_UI.md,md,632,02_PRODUCT,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
02_PRODUCT/GENERATIVE_REVIEW_UI_SPEC.md,md,16639,02_PRODUCT,true,draft,,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/KNOWLEDGE_FABRIC_UI.md,md,4389,02_PRODUCT,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/LEVEL_F_API_SPEC.md,md,20126,02_PRODUCT,true,approved,2026-02-20,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/LEVEL_F_EXPLAINABILITY.md,md,14415,02_PRODUCT,true,approved,2026-02-20,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/LEVEL_F_PRODUCT_OVERVIEW.md,md,6272,02_PRODUCT,true,approved,2026-02-20,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/OFS_LEVEL_D_FEATURES.md,md,4917,02_PRODUCT,true,approved,2026-02-18,2,JUNK,Удалить,documentation,,,,,
02_PRODUCT/PRODUCT_ROADMAP.md,md,1453,02_PRODUCT,true,draft,,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/README.md,md,172,02_PRODUCT,true,draft,2026-02-15,0,DUPLICATE,Объединить,documentation,,,,,
02_PRODUCT/TECH_MAP_UI.md,md,2565,02_PRODUCT,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/TELEGRAM_BOT/INTENT_MAP.md,md,174,02_PRODUCT,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/TELEGRAM_BOT/INTENT_POLICY.md,md,184,02_PRODUCT,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/TELEGRAM_BOT/LIMITATIONS.md,md,187,02_PRODUCT,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/TELEGRAM_BOT/SCENARIOS.md,md,179,02_PRODUCT,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/TELEGRAM_BOT/UX_CANON.md,md,167,02_PRODUCT,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/UI_UX/AI_COPILOT_AND_DECISION_INTELLIGENCE_UI_SPEC.md,md,10887,02_PRODUCT,true,draft,2026-03-11,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/UI_UX/BRAND_BOOK.md,md,4991,02_PRODUCT,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/UI_UX/CONFLICT_DASHBOARD_UI_SPEC.md,md,6046,02_PRODUCT,true,draft,2026-02-18,2,JUNK,Удалить,documentation,,,,,
02_PRODUCT/UI_UX/DESIGN_SYSTEM.md,md,11787,02_PRODUCT,true,approved,2026-03-07,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/UI_UX/LEVEL_E_UI_SPEC.md,md,2628,02_PRODUCT,true,draft,,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/UI_UX/Prompt_for_design_research.md,md,26022,02_PRODUCT,true,draft,,0,JUNK,Удалить,documentation,,,,,
02_PRODUCT/UI_UX/REGENERATIVE_EXPLAINABILITY_PROTOCOL.md,md,2125,02_PRODUCT,true,draft,,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/ADAPTERS/ADAPTER_PATTERN.md,md,194,03_ENGINEERING,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/ADVISORY_CANARY_PROGRESSION_REPORT_2026-02-08.md,md,880,03_ENGINEERING,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
03_ENGINEERING/ADVISORY_CANARY_ROLLOUT_PROTOCOL.md,md,2168,03_ENGINEERING,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/ADVISORY_DR_REHEARSAL_REPORT_2026-02-08.md,md,1442,03_ENGINEERING,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
03_ENGINEERING/ADVISORY_EXPLAINABILITY_CONTRACT.md,md,2362,03_ENGINEERING,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/ADVISORY_GO_NO_GO_DECISION_RECORD.md,md,2857,03_ENGINEERING,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/ADVISORY_INCIDENT_RUNBOOK.md,md,3840,03_ENGINEERING,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/ADVISORY_INCIDENT_TABLETOP_PROTOCOL.md,md,2624,03_ENGINEERING,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/ADVISORY_LOAD_STRESS_REPORT.md,md,2017,03_ENGINEERING,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
03_ENGINEERING/ADVISORY_ONCALL_DRILL_REPORT_2026-02-08.md,md,1348,03_ENGINEERING,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
03_ENGINEERING/ADVISORY_PILOT_ROLLOUT_POLICY.md,md,1292,03_ENGINEERING,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/ADVISORY_S3_MONITORING_REPORT.md,md,562,03_ENGINEERING,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
03_ENGINEERING/ADVISORY_S3_MONITORING_SNAPSHOT_2026-02-08.md,md,785,03_ENGINEERING,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/ADVISORY_S3_MONITORING_WINDOW.md,md,2054,03_ENGINEERING,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/ADVISORY_S4_GATE_DECISION_INPUT.md,md,729,03_ENGINEERING,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/ADVISORY_S4_GATE_PACKET_DRAFT_2026-02-08.md,md,2602,03_ENGINEERING,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/ADVISORY_S4_GATE_PACKET_TEMPLATE.md,md,1417,03_ENGINEERING,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/ADVISORY_S4_PROMOTION_SMOKE_REPORT_2026-02-08.md,md,1159,03_ENGINEERING,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
03_ENGINEERING/ADVISORY_S4_STABILIZATION_REPORT_2026-02-08.md,md,823,03_ENGINEERING,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
03_ENGINEERING/ADVISORY_SECURITY_GATE_REPORT_SPRINT6.md,md,1995,03_ENGINEERING,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
03_ENGINEERING/ADVISORY_TUNING_POLICY.md,md,1265,03_ENGINEERING,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/AI_MLOPS_PIPELINE.md,md,391,03_ENGINEERING,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/BACKUP_RESTORE_DRILL_REPORT_2026-02-16.md,md,2084,03_ENGINEERING,true,draft,,0,EXPERIMENTAL,Оставить,documentation,,,,,
03_ENGINEERING/BETA_ARCHITECTURE_AUDIT.md,md,3517,03_ENGINEERING,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
03_ENGINEERING/DATA_GOVERNANCE/MODEL_LINEAGE_EXTENSION_LEVEL_E.md,md,3289,03_ENGINEERING,true,draft,,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/DATA_GOVERNANCE/MODEL_RETRAINING_CONSTRAINTS_LEVEL_E.md,md,4252,03_ENGINEERING,true,approved,2026-02-19,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/DATA_GOVERNANCE/REGENERATIVE_DATA_MODEL_SPEC.md,md,4847,03_ENGINEERING,true,draft,,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/FIELD_OBSERVATION_DATA_CONTRACT.md,md,3508,03_ENGINEERING,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/GENERATIVE_ENGINE_IMPLEMENTATION_CHECKLIST.md,md,27642,03_ENGINEERING,true,draft,,3,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/GENERATIVE_ENGINE_IMPLEMENTATION_PLAN.md,md,6645,03_ENGINEERING,true,draft,,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/INTEGRITY_GATE_SERVICE_SPEC.md,md,17547,03_ENGINEERING,true,draft,,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/KNOWLEDGE_GRAPH_INTEGRATION_SPEC.md,md,14118,03_ENGINEERING,true,draft,,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/LEVEL_C_IMPLEMENTATION_CHECKLIST.md,md,7677,03_ENGINEERING,true,approved,,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/LEVEL_C/CONFLICT_API_SPEC.md,md,8941,03_ENGINEERING,true,draft,2026-02-18,2,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/LEVEL_D_CHECKLIST.md,md,4686,03_ENGINEERING,true,draft,,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/LEVEL_D_GRAFANA_DASHBOARD.json,json,1594,03_ENGINEERING,false,,,0,EXPERIMENTAL,Архивировать,data_in_docs,,,,,
03_ENGINEERING/LEVEL_D_IMPLEMENTATION_PLAN.md,md,7946,03_ENGINEERING,true,approved,2026-02-18,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/LEVEL_D_SLA_ALERTS.md,md,1480,03_ENGINEERING,true,draft,,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/LEVEL_E_CHECKLIST.md,md,2857,03_ENGINEERING,true,draft,,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/LEVEL_E_IMPLEMENTATION_PLAN.md,md,1997,03_ENGINEERING,true,draft,,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/LEVEL_E_PROMPT ДЛЯ ПЕРЕЗАПИСИ.md,md,6978,03_ENGINEERING,true,draft,,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/LEVEL_F/F_CERT_ENGINE_ARCH.md,md,4973,03_ENGINEERING,true,approved,2026-02-20,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/LEVEL_F/F_INSURANCE_API_ARCH.md,md,5242,03_ENGINEERING,true,approved,2026-02-20,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/LEVEL_F/F_RATING_ENGINE_ARCH.md,md,5037,03_ENGINEERING,true,approved,2026-02-20,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/LEVEL_F/F_SECURITY_MODEL.md,md,18065,03_ENGINEERING,true,approved,2026-02-20,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/LEVEL_F/F_SNAPSHOTTER_ARCH.md,md,4767,03_ENGINEERING,true,approved,2026-02-20,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/MODEL_REGISTRY_SCHEMA.md,md,5624,03_ENGINEERING,true,approved,2026-02-18,2,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/OBSERVABILITY_GAMMA.md,md,623,03_ENGINEERING,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/PRE_PENTEST_ASSESSMENT_RU.md,md,2282,03_ENGINEERING,true,draft,,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/README.md,md,179,03_ENGINEERING,true,draft,2026-02-15,0,DUPLICATE,Объединить,documentation,,,,,
03_ENGINEERING/SECRET_ROTATION_POLICY_RU.md,md,2637,03_ENGINEERING,true,draft,,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/SECURITY_THREAT_MODEL_STRIDE_RU.md,md,5112,03_ENGINEERING,true,draft,,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/SHADOW_ADVISORY_CONTRACT.md,md,2541,03_ENGINEERING,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/SIMULATION/LONG_HORIZON_SIMULATION_PROTOCOL.md,md,2553,03_ENGINEERING,true,draft,,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/SIMULATION/SUSTAINABLE_COUNTERFACTUAL_ENGINE.md,md,3330,03_ENGINEERING,true,approved,2026-02-19,0,JUNK,Удалить,documentation,,,,,
03_ENGINEERING/VULNERABILITY_SLA_POLICY_RU.md,md,1727,03_ENGINEERING,true,draft,,0,JUNK,Удалить,documentation,,,,,
04_AI_SYSTEM/README.md,md,442,04_AI_SYSTEM,true,archived,2026-03-20,0,DUPLICATE,Объединить,documentation,CLAIM-AI-SYSTEM-LAYER-README,asserted,manual,2026-03-20,docs/00_STRATEGY/STAGE 2/TRUTH_SYNC_STAGE_2_CLAIMS.md
05_OPERATIONS/DEVELOPMENT_GUIDELINES/AI_MODEL_GOVERNANCE.md,md,359,05_OPERATIONS,true,approved,,0,EXPERIMENTAL,Оставить,documentation,,,,,
05_OPERATIONS/DEVELOPMENT_GUIDELINES/AI_PROMPT_STANDARDS.md,md,3026,05_OPERATIONS,true,draft,2026-02-15,0,JUNK,Удалить,documentation,,,,,
05_OPERATIONS/DEVELOPMENT_GUIDELINES/ARCHITECTURE_GROWTH_GUARDRAILS.md,md,4427,05_OPERATIONS,true,draft,,0,EXPERIMENTAL,Оставить,documentation,,,,,
05_OPERATIONS/DEVELOPMENT_GUIDELINES/BUSINESS_CORE_CANON.md,md,8122,05_OPERATIONS,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
05_OPERATIONS/DEVELOPMENT_GUIDELINES/CORE_EXTRACTION.md,md,8479,05_OPERATIONS,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
05_OPERATIONS/DEVELOPMENT_GUIDELINES/FINANCE_INGEST_COMPATIBILITY_POLICY.md,md,1757,05_OPERATIONS,true,approved,,0,EXPERIMENTAL,Оставить,documentation,,,,,
05_OPERATIONS/DEVELOPMENT_GUIDELINES/RAI_CANON.md,md,4557,05_OPERATIONS,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
05_OPERATIONS/DOC_FRESHNESS_SLA.md,md,663,05_OPERATIONS,true,approved,2026-03-20,0,SUPPORTING,Оставить,documentation,CLAIM-OPS-DOC-FRESHNESS-SLA,asserted,code,2026-03-20,scripts/lint-docs.cjs
05_OPERATIONS/FOUNDATION_RISK_REGISTER.md,md,2238,05_OPERATIONS,true,approved,,0,EXPERIMENTAL,Оставить,documentation,,,,,
05_OPERATIONS/WORKFLOWS/CLIENT_ONBOARDING.md,md,3371,05_OPERATIONS,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
05_OPERATIONS/WORKFLOWS/DB_MIGRATION_DEPLOY_RUNBOOK.md,md,4904,05_OPERATIONS,true,approved,,0,EXPERIMENTAL,Оставить,documentation,,,,,
05_OPERATIONS/WORKFLOWS/DB_MIGRATION_FORWARD_FIX_AND_ROLLBACK_RU.md,md,1657,05_OPERATIONS,true,draft,,0,EXPERIMENTAL,Оставить,documentation,,,,,
05_OPERATIONS/WORKFLOWS/GAMMA_INCIDENT_RUNBOOK.md,md,592,05_OPERATIONS,true,draft,2026-02-15,0,EXPERIMENTAL,Оставить,documentation,,,,,
05_OPERATIONS/WORKFLOWS/INVARIANT_MIGRATION_PLAN_RU.md,md,11364,05_OPERATIONS,true,draft,,0,EXPERIMENTAL,Оставить,documentation,,,,,
05_OPERATIONS/WORKFLOWS/OUTBOX_REPLAY_SAFE_RUNBOOK.md,md,4466,05_OPERATIONS,true,approved,,0,EXPERIMENTAL,Оставить,documentation,,,,,
05_OPERATIONS/WORKFLOWS/WORM_S3_COMPLIANCE_ROLLOUT.md,md,3985,05_OPERATIONS,true,draft,,0,EXPERIMENTAL,Оставить,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/BETA_EXIT_CRITERIA.md,md,1625,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/BUSINESS/RAI BUSINESS ARCHITECTURE v2.0_for_llm.md,md,10362,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/BUSINESS/RAI BUSINESS ARCHITECTURE v2.0.md,md,12324,06_ARCHIVE,true,draft,,0,DUPLICATE,Объединить,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/BUSINESS/RAI BUSINESS ARCHITECTURE.md,md,9269,06_ARCHIVE,true,draft,,0,DUPLICATE,Объединить,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/BUSINESS/RAI STRATEGY v3.0.md,md,8430,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/CONSULTING/CONSULTING CORE — Каноническая модель консалтинга RAI_EP.md,md,9036,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/CONSULTING/CONSULTING_IA.md,md,4707,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/CONSULTING/CONSULTING_LIFECYCLE.md,md,1248,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/CONSULTING/CONSULTING_SCHEMA.md,md,1875,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/CONSULTING/CONSULTING_SCREEN_PASSPORTS.md,md,16058,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/CONSULTING/CONSULTING_SCREENS.md,md,11453,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/CONSULTING/FSM_RBAC.md,md,6153,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/CONSULTING/MASTER_PLAN_IA_EXPANSION.md,md,5896,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/CONSULTING/RAI_EP_SIDEBAR_TECHNICAL_SPEC.md,md,3779,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/CONSULTING/RBAC_SCREENS.md,md,8385,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/CONSULTING/UI_SPRINT_TASK.md,md,5494,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/CONSULTING/КАНОНИЧЕСКАЯ СТРУКТУРА БОКОВОГО МЕНЮ.md,md,6401,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/CONSULTING/ТЗ ui.md,md,5863,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/EVOLUTION_ARCHITECTURE_MASTER_A_TO_F.md,md,9723,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/EVOLUTION_STATE_REPORT.md,md,6338,06_ARCHIVE,true,approved,2026-02-20,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/Finance & Economy.md,md,6591,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/FRONT_OFFICE/FRONT_OFFICE_API_CONTRACTS.md,md,13440,06_ARCHIVE,true,draft,2026-03-09,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/FRONT_OFFICE/FRONT_OFFICE_BACKLOG.md,md,13352,06_ARCHIVE,true,draft,2026-03-09,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/FRONT_OFFICE/FRONT_OFFICE_DEMO_FLOWS.md,md,12914,06_ARCHIVE,true,draft,2026-03-09,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/FRONT_OFFICE/FRONT_OFFICE_IA.md,md,16082,06_ARCHIVE,true,draft,2026-03-09,1,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/FRONT_OFFICE/FRONT_OFFICE_MASTER_PLAN.md,md,14083,06_ARCHIVE,true,approved,2026-03-09,5,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/FRONT_OFFICE/FRONT_OFFICE_REFACTOR_PLAN.md,md,14847,06_ARCHIVE,true,draft,2026-03-12,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/FRONT_OFFICE/FRONT_OFFICE_SCOPE.md,md,10645,06_ARCHIVE,true,draft,2026-03-09,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/FRONT_OFFICE/FRONT_OFFICE_USER_FLOWS.md,md,24316,06_ARCHIVE,true,draft,2026-03-09,2,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/FRONT_OFFICE/INDEX.md,md,7227,06_ARCHIVE,true,draft,2026-03-09,19,DUPLICATE,Объединить,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/HR_Functions_Operating_Model.md,md,5250,06_ARCHIVE,true,draft,2026-02-15,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/LEVEL F — INDUSTRY COGNITIVE STANDARD.md,md,9142,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
06_ARCHIVE/LEGACY_TREE_2026-03-20/00_STRATEGY/LEVEL_A_TO_B_TRANSITION_ROADMAP.md,md,5630,06_ARCHIVE,true,draft,,0,LEGACY,Архивировать,documentation,,,,,
